tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,show_title
,,,,,,,,,,,,,,,,,,,Mister Trot
278497.0,tv,Paik's Les Misérables,Reality,80.0,2024-11-30,6.5,2.0,1.304,ko,KR,,,Yoon Nam-no|Paik Jong-won|Lim Tae-hoon|데이비드 리|김민성,0.47,,1.0,12.0,Returning Series,Paik's Les Misérables
956731.0,movie,Jeong-sun,Drama,105.0,2024-04-17,6.0,1.0,0.519,ko,KR,0.0,0.0,Jo Hyun-wu|Lee Eun-hee|Kimchoi Yong-joon|Yoon Geumseon-ah|Kim Keum-soon,1.5,Jeong Ji-hye,,,Released,Jeong-Sun
919207.0,movie,12.12: The Day,Drama|Thriller|Action|War|History|Crime,142.0,2023-11-22,7.486,141.0,2.6725,ko,KR,0.0,0.0,Jung Hae-in|Lee Jun-hyuk|Hwang Jung-min|Jung Woo-sung|Kim Eui-sung,2.14,Kim Sung-soo,,,Released,12.12: The Day
1006124.0,movie,Anemone: A Fairy Tale for No Kids,Comedy|Drama|Action,77.0,2024-02-07,7.0,1.0,0.214,ko,KR,0.0,0.0,Lee Joo-mi|Lee Sang-hun|Jung Yi-rang|Kim Gun-ha|Yook Mi-ra,0.98,Jeong Ha-yong,,,Released,Anemone: A Fairy Tale for No Kids
967847.0,movie,Ghostbusters: Frozen Empire,Fantasy|Adventure|Comedy,115.0,2024-03-20,6.461,2063.0,6.761,en,US,100000000.0,201967521.0,Mckenna Grace|Finn Wolfhard|Carrie Coon|Annie Potts|Paul Rudd,6.7,Gil Kenan,,,Released,Ghostbusters: Frozen Empire
242977.0,tv,La Palma,Drama,44.0,2024-12-12,6.878,241.0,6.0041,no,NO,,,Thea Sofie Loch Næss|Thorbjørn Harr|Ólafur Darri Ólafsson|Ingrid Bolsø Berdal|Alma Günther,1.78,Martin Sundland|Lars Gudmestad|Harald Rosenløw-Eeg,1.0,4.0,Ended,La Palma
230777.0,tv,The Trunk,Drama|Mystery,,2024-11-29,6.9,58.0,6.4834,ko,KR,,,Jo Yi-geon|Gong Yoo|Lee Jung-eun|Hong Woo-jin|Joo Min-kyung,2.72,Kim Kyu-tae,1.0,8.0,Ended,The Trunk
279864.0,tv,Kian Is CEO,Reality,,2024-12-05,0.0,0.0,0.0338,ko,KR,,,,0.0,,1.0,8.0,Returning Series,Kian is CEO
139751.0,movie,"Mary, Mother of Jesus",Drama|TV Movie,88.0,1999-11-14,4.031,16.0,0.4664,en,US,0.0,0.0,Christian Bale|Geraldine Chaplin|John Shrapnel|John Light|Anna Mathias,2.66,Kevin Connor,,,Released,Mary Mother of Jesus
1180634.0,movie,The Children's Train,Drama,106.0,2024-10-21,7.426,318.0,1.0962,it,IT,0.0,0.0,Barbara Ronchi|Monica Nappo|Nunzia Schiano|Serena Rossi|Stefano Accorsi,1.95,Cristina Comencini,,,Released,The Children's Train
225385.0,tv,Black Doves,Action & Adventure|Mystery|Crime,,2024-12-05,7.092,360.0,8.4285,en,GB,,,Keira Knightley|Ben Whishaw|Sarah Lancashire,3.02,Joe Barton,1.0,6.0,Returning Series,Black Doves
260566.0,tv,Rugged Rugby: Conquer or Die,Reality,,2024-12-10,9.5,2.0,1.3281,ko,KR,,,,0.0,Chang Si-won|Choi Tae-Gyu,1.0,14.0,Ended,Rugged Rugby: Conquer or Die
274878.0,tv,Sorry Not Sorry,Comedy|Drama,60.0,2024-12-05,7.5,4.0,2.7583,ko,KR,,,Yoon Ye-hee|Jeon So-min|Kim Moo-joon|Joo Ah-reum|Kim Soy,1.51,,1.0,12.0,Ended,sorry? not sorry!
153990.0,tv,The Perfect Couple,Drama|Family,45.0,2017-01-15,0.0,0.0,2.3843,zh,CN,,,Wan Qian|Ren Zhong|Su Yan|Xie Yuan|Han Qing,1.7,,1.0,40.0,Ended,End Couple
230448.0,tv,Mr. Plankton,Comedy|Drama,,2024-11-08,8.178,107.0,9.0629,ko,KR,,,Woo Do-hwan|Lee You-mi|Oh Jung-se|Kim Hae-sook,1.88,Hong Jong-chan|Jo Yong,1.0,10.0,Ended,Mr. Plankton
1007481.0,movie,Because I Hate Korea,Drama,106.0,2024-08-28,7.25,4.0,0.7271,ko,KR,0.0,0.0,An Min-young|Park Seong-il|Oh Min-ae|Meaningful Stone|Kim Woo-kyum,1.32,Jang Kun-jae,,,Released,Because I Hate Korea
514847.0,movie,The Hunt,Action|Thriller|Horror,90.0,2020-03-11,6.6,3533.0,7.5901,en,US,14000000.0,10550350.0,Emma Roberts|Amy Madigan|Hilary Swank|Justin Hartley|Jason Kirkpatrick,3.28,Craig Zobel,,,Released,The Hunt
1002088.0,movie,Mission: Cross,Action|Comedy,100.0,2024-08-08,7.013,151.0,1.2958,ko,KR,0.0,0.0,Hwang Jung-min|Jonathan Thona Yiombi|Park Tae-san|Yum Jung-ah|Yoon Dae-yeul,1.52,Lee Myung-hoon,,,Released,Mission: Cross
879444.0,movie,Accident Man: Hitman's Holiday,Action|Comedy|Crime,96.0,2022-10-14,6.7,231.0,1.9983,en,GB,0.0,41000000.0,Scott Adkins|Zara Phythian|Ray Stevenson|Andy Long Nguyen|Flaminia Cinque,2.89,Harry Kirby|George Kirby,,,Released,Accident Man: Hitman's Holiday
1453726.0,movie,Fester,Drama|Horror,19.0,,0.0,0.0,0.3513,en,GB,0.0,0.0,Joshua Biddle|Olivia Burton-Laws|Jake Whattam-Smith|Dylan Pilgrim,0.17,Miles Schneegass-Wilson,,,Released,Fester
237565.0,tv,Family by Choice,Drama|Family,70.0,2024-10-09,7.9,76.0,10.5082,ko,KR,,,Hwang In-yeop|Jung Chae-yeon|Kim Hye-eun|Choi Won-young|Choi Moo-seong,2.36,Kim Seung-ho,1.0,16.0,Ended,Family by Choice
217945.0,tv,Zombieverse,Reality,,2023-08-08,6.0,53.0,5.9523,ko,KR,,,Dex|Noh Hong-chul|Tsuki|Taeyeon|Jo Se-ho,1.49,Park Jin-kyung|Moon Sang-don,2.0,15.0,Returning Series,Zombieverse
253029.0,tv,Brewing Love,Comedy|Drama,70.0,2024-11-04,7.6,37.0,3.8643,ko,KR,,,Lee Jong-won|Lee Ki-young|Kim Se-jeong|Shin Do-hyun|Baek Hyun-joo,1.34,Park Seon-ho,1.0,12.0,Ended,Brewing Love
228245.0,movie,The Suspect,Thriller,89.0,2013-01-23,5.4,35.0,0.6214,en,US,0.0,0.0,Mekhi Phifer|William Sadler|Sterling K. Brown|Luke Robertson|James McCaffrey,1.9,Stuart Connelly,,,Released,The Suspect
1171640.0,movie,GTMAX,Action|Crime,100.0,2024-11-19,6.12,154.0,1.5877,fr,BE|FR,0.0,0.0,Ava Baya|Jérémie Laheurte|Clémentine Célarié|Jalil Lespert|Mohamed Makhtoumi,0.91,Olivier Schneider,,,Released,GTMAX
1111873.0,movie,Abigail,Horror|Thriller,109.0,2024-04-16,6.7,1916.0,9.9555,en,US,28000000.0,43015969.0,Matthew Goode|Dan Stevens|Giancarlo Esposito|Kathryn Newton|Melissa Barrera,3.36,Tyler Gillett|Matt Bettinelli-Olpin,,,Released,Abigail
94605.0,tv,Arcane,Animation|Action & Adventure,,2021-11-06,8.751,5682.0,38.8929,en,FR|US,,,Ella Purnell|Hailee Steinfeld,6.2,Christian Linke|Alex Yee,2.0,18.0,Ended,Arcane
281011.0,tv,Would You Marry Me?,Comedy|Drama,60.0,2025-10-10,7.72,50.0,13.3131,ko,KR,,,Choi Woo-shik|Jung So-min|Shin Seul-ki|Bae Na-ra|Kim Si-eun,2.11,Song Hyun-wook|Hwang In Hyeok,1.0,12.0,Ended,Marry YOU
932480.0,movie,The Ambush,Action|Comedy,3.0,2022-01-18,0.0,0.0,0.1013,en,,0.0,0.0,Thomas Brady|Caleb Rogers,0.04,Elliot Miller,,,Released,The Ambush
1071215.0,movie,Thanksgiving,Horror|Mystery,106.0,2023-11-16,6.482,1514.0,5.3941,en,US,15000000.0,46553280.0,Milo Manheim|Gina Gershon|Rick Hoffman|Addison Rae|Patrick Dempsey,3.68,Eli Roth,,,Released,Thanksgiving
567609.0,movie,Ready or Not,Horror|Comedy,95.0,2019-08-21,7.04,5094.0,8.0452,en,US,6000000.0,57615777.0,Samara Weaving|Andie MacDowell|Melanie Scrofano|Nat Faxon|Ethan Tavares,2.87,Matt Bettinelli-Olpin|Tyler Gillett,,,Released,Ready or Not
98.0,movie,Gladiator,Action|Drama|Adventure,155.0,2000-05-04,8.222,20521.0,16.5348,en,GB|US,103000000.0,465516248.0,Joaquin Phoenix|Connie Nielsen|Russell Crowe|Oliver Reed|Antone Pagán,4.48,Ridley Scott,,,Released,Gladiator
1261441.0,movie,Open City,,81.0,1993-10-01,0.0,0.0,1.6846,en,,0.0,0.0,John Flaus|Bruce Kane|John Penman|John F. Howard|Mark Zenner,0.57,Bill Mousoulis,,,Released,Open City
255086.0,tv,A Virtuous Business,Drama|Comedy,70.0,2024-10-12,8.115,48.0,5.5662,ko,KR,,,Kim Won-hae|Kim So-yeon|Lim Cheol-soo|Joo In-young|Yeon Woo-jin,1.67,Choi Bo-rim,1.0,12.0,Ended,A Virtuous Business
68950.0,tv,Doubt,Drama,45.0,2017-02-15,4.5,27.0,3.4461,en,US,,,Elliott Gould|Katherine Heigl|Dreama Walker|Steven Pasquale|Dulé Hill,2.77,Joan Rater|Tony Phelan,1.0,13.0,Canceled,Doubt
13821.0,movie,The Boys,Drama,86.0,1998-05-07,6.442,26.0,0.6221,en,AU,0.0,0.0,Toni Collette|Jeanette Cronin|David Wenham|Lynette Curran|Lawrence Woodward,2.02,Rowan Woods,,,Released,The Boys
464052.0,movie,Wonder Woman 1984,Action|Adventure|Fantasy,151.0,2020-12-16,6.374,8930.0,10.6527,en,US,200000000.0,169601036.0,Pedro Pascal|Connie Nielsen|Gal Gadot|Chris Pine|Kristen Wiig,6.34,Patty Jenkins,,,Released,Wonder Woman 1984
726139.0,movie,Project Silence,Thriller|Action|Horror|Science Fiction|Adventure,96.0,2024-07-11,6.913,380.0,4.3788,ko,KR,14750000.0,6283415.0,Ju Ji-hoon|Kim Su-an|Park Ho-san|Kim Hie-won|Song You-hyun,1.81,Kim Tae-gon,,,Released,PROJECT SILENCE
778277.0,movie,Keys to the Heart,Drama,103.0,2023-10-04,7.1,14.0,0.2975,tl,PH,0.0,0.0,Katya Santos|Elijah Canlas|Zanjoe Marudo|Bart Guingona|Apollo Abraham,1.84,Kerwin Go,,,Released,Keys To The Heart
746036.0,movie,The Fall Guy,Action|Comedy|Romance,127.0,2024-04-24,6.965,3510.0,10.2665,en,US|AU,125000000.0,181073291.0,Aaron Taylor-Johnson|Ryan Gosling|Jason Momoa|Emily Blunt|Hannah Waddingham,9.58,David Leitch,,,Released,The Fall Guy
274413.0,tv,Countdown: Paul vs. Tyson,Documentary,38.0,2024-11-07,7.1,14.0,2.3178,en,US,,,Ice-T|Katie Taylor|Jake Paul|Mike Tyson|Amanda Serrano,1.71,,1.0,3.0,Ended,Jake Paul vs. Mike Tyson
106651.0,tv,Hellbound,Drama|Mystery|Sci-Fi & Fantasy,52.0,2021-11-19,7.339,973.0,8.4267,ko,KR,,,Kim Hyun-joo|Kim Sung-cheol|Kim Shin-rock|Choi Jung-hwa,1.01,Yeon Sang-ho|Choi Gyu-seok,2.0,12.0,Returning Series,Hellbound
201146.0,tv,Love in Contract,Drama|Comedy,67.0,2022-09-21,7.7,65.0,4.8694,ko,KR,,,Park Min-young|Go Kyung-pyo|Kim Jae-young|Bae Hae-seon|Kim Hyeon-mok,2.09,nam seong-woo|Jung Yeo-jin|ha goo-dam,1.0,16.0,Ended,Love in Contract
121591.0,tv,The Iron Squad,Reality,,2021-03-23,0.0,0.0,3.0317,ko,KR,,,,0.0,,4.0,64.0,Returning Series,The Iron Squad
1063877.0,movie,Don't Move,Horror|Thriller,92.0,2024-10-24,6.317,942.0,3.1971,en,US,0.0,88489.0,Kelsey Asbille|Finn Wittrock|Zainab Azizi|Daniel Francis|Skye Little Wing Dimova-Saw,1.72,Adam Schindler|Brian Netto,,,Released,Don't Move
827931.0,movie,Time Cut,Horror|Science Fiction|Thriller,90.0,2024-10-29,5.651,568.0,3.5026,en,US,0.0,0.0,Megan Best|Griffin Gluck|Madison Bailey|Michael Shanks|Sydney Sabiston,1.62,Hannah Macpherson,,,Released,Time Cut
1300945.0,movie,A Place Called Silence,Crime|Mystery|Thriller,119.0,2024-07-03,6.857,42.0,1.5188,zh,CN,0.0,192856689.0,Alan Aruna|Xing Jiadong|King Shih-Chieh|Wang Chengsi|Francis Ng Chun-Yu,2.59,Sam Quah,,,Released,A Place Called Silence
493529.0,movie,Dungeons & Dragons: Honor Among Thieves,Adventure|Fantasy|Comedy,134.0,2023-03-23,7.329,4386.0,8.1828,en,CA|US,151000000.0,208200000.0,Sophia Lillis|Bradley Cooper|Michelle Rodriguez|Regé-Jean Page|Chris Pine,4.64,Jonathan Goldstein|John Francis Daley,,,Released,Dungeons & Dragons: Honor Among Thieves
273710.0,tv,King of Survival: Tribal War,Reality,,2024-10-07,0.0,0.0,2.2883,ko,,,,Park Ha-yan|Lee Seung-gi|Yoshihiro Akiyama|Kim Byung-man|Kim Dong-jun,1.49,,1.0,10.0,Returning Series,King of Survival
711211.0,movie,The Gossip,Drama,14.0,1955-08-05,0.0,0.0,0.2048,en,US,0.0,0.0,Brady Rubin,0.9,Herk Harvey,,,Released,The Gossip
367071.0,movie,The Moon,Documentary|History|TV Movie,58.0,2006-02-27,0.0,0.0,0.2671,en,GB,0.0,0.0,Sean Pertwee|Don Pettit|Winnifred Cutler|Linda Hyder|Margaret Curtis,1.15,Ruth Whippman,,,Released,The Moon
1068642.0,movie,COVERS -One on One-,,57.0,2022-11-16,0.0,0.0,0.1115,ja,,0.0,0.0,Airi Suzuki|Masaki Sato|Rio Kitagawa|Mizuki Fukumura|Sakura Oda,1.4,,,,Released,One on One
1151949.0,movie,The Shadow Strays,Action|Crime|Thriller,145.0,2024-09-10,7.204,298.0,4.1433,id,ID|US,0.0,0.0,Ali Fikry|Eva Celia|Arswendy Bening Swara|Adipati Dolken|Yayan Ruhian,1.67,Timo Tjahjanto,,,Released,The Shadow Strays
391262.0,movie,Curve,Thriller|Horror,10.0,2016-06-10,7.0,76.0,1.9142,en,AU,0.0,0.0,Laura Jane Turner,0.3,Tim Egan,,,Released,Curve
508883.0,movie,The Boy and the Heron,Animation|Adventure|Fantasy|Drama|Family,124.0,2023-07-14,7.404,2526.0,8.3415,ja,JP,50000000.0,294200000.0,Masaki Suda|Takuya Kimura|Jun Kunimura|Ko Shibasaki|Yoshino Kimura,3.0,Hayao Miyazaki,,,Released,The Boy and the Heron
260565.0,tv,Comedy Revenge,Reality|Comedy,,2024-10-15,8.0,2.0,1.7998,ko,KR,,,Park Na-rae|Eom Ji-yoon|Lee Jin-ho|Im Woo-il|Lee Yong-jin,1.15,Kwon Hae-bom|Park Hyun-seok,1.0,6.0,Returning Series,Comedy Revenge
229906.0,tv,Gundam: Requiem for Vengeance,War & Politics|Sci-Fi & Fantasy|Animation,,2024-10-17,7.008,65.0,4.1215,ja,JP,,,Maxwell Powers|Lavance|Celia Massingham|Andrew Woolner|James Watts,0.71,,1.0,6.0,Ended,Gundam: Requiem for Vengeance
299054.0,movie,Expend4bles,Action|Adventure|Thriller,103.0,2023-09-15,6.079,1812.0,9.2495,en,BG|FR|US|GR,100000000.0,37917985.0,Jason Statham|Sylvester Stallone|Megan Fox|Dolph Lundgren|Andy Garcia,10.02,Scott Waugh,,,Released,The Expendables 4
1011985.0,movie,Kung Fu Panda 4,Animation|Family|Action|Comedy|Adventure|Fantasy,94.0,2024-03-02,7.004,3380.0,12.5353,en,US,80000000.0,548040835.0,Jack Black|Bryan Cranston|Ke Huy Quan|Dustin Hoffman|Seth Rogen,5.84,Mike Mitchell,,,Released,Kung Fu Panda 4
135238.0,tv,Gyeongseong Creature,Sci-Fi & Fantasy|Mystery|Action & Adventure|Drama,,2023-12-22,7.983,297.0,12.9035,ko,KR,,,Han So-hee|Park Seo-jun,3.1,Kang Eun-kyung,2.0,17.0,Ended,Gyeongseong Creature
573435.0,movie,Bad Boys: Ride or Die,Action|Comedy|Crime|Thriller|Adventure,115.0,2024-06-05,7.339,3217.0,13.634,en,US,100000000.0,404547819.0,Will Smith|Martin Lawrence|Vanessa Hudgens|Joe Pantoliano|Rhea Seehorn,4.38,Adil El Arbi|Bilall Fallah,,,Released,Bad Boys: Ride or Die
152259.0,movie,Phantom,Thriller,99.0,2013-01-03,5.9,340.0,1.5942,en,US,10000000.0,1197759.0,Ed Harris|William Fichtner|Jason Beghe|Lance Henriksen|David Duchovny,2.59,Todd Robinson,,,Released,Phantom
1125510.0,movie,The Platform 2,Science Fiction|Horror|Thriller,101.0,2024-09-27,5.569,1367.0,5.6236,es,ES,0.0,0.0,Hovik Keuchkerian|Abel Vitón|Ivan Massagué|Natalia Tena|Miren Gaztañaga,3.91,Galder Gaztelu-Urrutia,,,Released,The Platform 2
570480.0,movie,Trouble,Animation|Adventure|Family|Comedy|Music,88.0,2019-08-08,6.575,240.0,6.2281,en,CA,0.0,12127842.0,Lucy Hale|Manny Streetz|Wilmer Valderrama|Snoop Dogg|Joel McHale,2.5,Kevin Johnson,,,Released,Trouble
718400.0,movie,The Vanished,Thriller|Horror|Crime|Action,115.0,2020-08-21,6.0,350.0,2.3291,en,US,0.0,0.0,Anne Heche|Peter Facinelli|Kristopher Wente|Thomas Jane|Lily Anne Harrison,3.35,Peter Facinelli,,,Released,The Vanished
241454.0,tv,Love Next Door,Drama|Comedy,80.0,2024-08-17,8.0,222.0,13.8464,ko,KR,,,Jung Hae-in|Jung So-min|Yun Ji-on|Jang Young-nam|Park Ji-young,2.11,Yu Je-won,1.0,16.0,Ended,Love Next Door
259140.0,tv,Ranma1/2,Animation|Action & Adventure|Comedy|Sci-Fi & Fantasy,23.0,2024-10-06,8.194,139.0,22.9018,ja,JP,,,Kappei Yamaguchi|Megumi Hayashibara|Noriko Hidaka,2.58,,1.0,24.0,Ended,Ranma1/2
68112.0,movie,Hot Blooded,Action|Thriller,95.0,1997-01-10,3.222,9.0,4.3051,en,CA,0.0,0.0,Burt Young|David Keith|Kari Wührer|Kristoffer Ryan Winters|Nicholas Pasco,0.85,David Blyth,,,Released,Hot Blooded
762430.0,movie,Retribution,Thriller|Action|Adventure,91.0,2023-08-23,6.551,1321.0,4.7279,en,FR|DE|US,20000000.0,18685751.0,Liam Neeson|Luca Márkus|Jack Champion|Matthew Modine|Emily Kusche,3.48,Nimród Antal,,,Released,Retribution
7220.0,movie,The Punisher,Action|Crime|Drama,124.0,2004-04-15,6.353,3062.0,5.4373,en,DE|US,33000000.0,54700105.0,John Travolta|Georgia Chris|Hank Stone|Thomas Jane|Bonnie Johnson,4.5,Jonathan Hensleigh,,,Released,The Punisher
250385.0,tv,Iron Family,Drama|Family|Comedy|Mystery,70.0,2024-09-28,6.4,8.0,3.6882,ko,KR,,,Kim Hye-eun|Kim Jung-hyun|Park In-hwan|Park Ji-young|Keum Sae-rok,1.52,Sung Joon Hae|Seo Sook-hyang,1.0,36.0,Ended,Iron Family
196561.0,tv,Brave Detectives,Crime|Reality,75.0,2022-04-01,6.0,4.0,3.6412,ko,KR,,,Lee Yi-kyung|Kim Sun-young|Ahn Jung-hwan|Kwon Il-yong,0.99,,4.0,170.0,Returning Series,Brave Detectives
,,,,,,,,,,,,,,,,,,,Extreme Tour (WT)
45092.0,movie,City Of Fathers,Action|Drama,101.0,2009-10-15,5.5,4.0,0.4762,ko,KR,0.0,0.0,Kim Won-jin|Yoo Seung-ho|Cho Jin-woong|Ko Chang-seok|Lee Se-na,1.25,Park Ji-won,,,Released,City of Fathers
452714.0,movie,The Tooth and the Nail,Thriller|Drama,109.0,2017-05-09,7.139,18.0,0.7901,ko,KR,0.0,0.0,Im Hwa-young|Park Sung-woong|Oh Kwang-rok|Han Kyu-won|Jung Heon,1.34,Jung Sik|Kim Hwi,,,Released,The Tooth and the Nail
610249.0,movie,My Heart Puppy,Romance|Comedy|Drama|Family,114.0,2023-03-01,6.696,23.0,0.7813,ko,KR,0.0,0.0,Kim Yoo-jung|Woo Do-hwan|Bae Je-gi|Yoo Yeon-seok|Tae Won-seok,2.66,Jason Kim,,,Released,My Heart Puppy
669462.0,movie,Veterán,Drama|TV Movie,90.0,2020-02-09,6.294,17.0,0.2901,cs,CZ|FR|DE,0.0,0.0,Lukáš Bech|Pavel Kříž|Marek Příkazký|Milan Ondrík|Matouš Rajmont,1.3,Jan Hřebejk,,,Released,Veteran
64690.0,movie,Drive,Drama|Thriller|Crime,100.0,2011-09-15,7.582,13366.0,8.9067,en,US,15000000.0,78100000.0,Ryan Gosling|Bryan Cranston|Andy San Dimas|Ron Perlman|Christina Hendricks,6.15,Nicolas Winding Refn,,,Released,Drive
748167.0,movie,Uglies,Science Fiction|Adventure|Action,100.0,2024-09-12,5.763,893.0,2.2621,en,US,0.0,0.0,Joey King|Dutch Johnson|Charmin Lee|Jordan Sherley|Luke Eisner,2.88,McG,,,Released,Uglies
243761.0,tv,Good Partner,Drama|Comedy,70.0,2024-07-12,7.9,15.0,3.4991,ko,KR,,,Jang Na-ra|Nam Ji-hyun|Han Jae-yi|Ji Seung-hyun|Pyo Ji-hoon,1.46,Choi Yuna|Kim Ga-ram,2.0,17.0,Returning Series,Good Partner
219652.0,tv,The Frog,Mystery|Crime|Drama,,2024-08-23,7.246,124.0,6.5135,ko,KR,,,Roh Yoon-seo|Ha Yoon-kyung|Chanyeol|Yoon Kye-sang|Lee Jung-eun,1.99,Mo Wan-il,1.0,8.0,Ended,The Frog
646097.0,movie,Rebel Ridge,Crime|Action|Thriller,130.0,2024-08-27,6.982,1534.0,4.2733,en,US,0.0,0.0,AnnaSophia Robb|Aaron Pierre|Oscar Gale|James Cromwell|Don Johnson,3.22,Jeremy Saulnier,,,Released,Rebel Ridge
577922.0,movie,Tenet,Action|Thriller|Science Fiction,150.0,2020-08-22,7.175,10851.0,9.5484,en,GB|US,205000000.0,365304105.0,Aaron Taylor-Johnson|Robert Pattinson|Michael Caine|Kenneth Branagh|Henrik Kalmet,6.15,Christopher Nolan,,,Released,Tenet
1096197.0,movie,No Way Up,Thriller|Horror|Action,90.0,2024-01-18,6.267,1089.0,4.5776,en,GB,0.0,0.0,Phyllis Logan|Colm Meaney|Lee Byford|Sophie McIntosh|Will Attenborough,1.56,Claudio Fäh,,,Released,No Way Up
258707.0,tv,Romance in the House,Family|Drama,60.0,2024-08-10,7.588,34.0,3.6737,ko,KR,,,Ji Jin-hee|Kim Ji-soo|Hwang Bo-ra|Minho|Jeong Seok-yong,1.68,,1.0,12.0,Ended,Romance in the House
82596.0,tv,Emily in Paris,Drama|Comedy,,2020-10-02,7.599,1514.0,26.4749,en,US,,,Lily Collins|Eugenio Franceschini|Ashley Park|Lucien Laviscount|Lucas Bravo,2.3,Darren Star,6.0,50.0,Returning Series,Emily in Paris
213830.0,tv,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,Animation|Sci-Fi & Fantasy,24.0,2024-04-02,7.7,93.0,9.8705,ja,JP,,,Rie Takahashi|Tomokazu Sugita|Nobunaga Shimazaki|Fairouz Ai|Makoto Koichi,2.16,,1.0,24.0,Ended,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability
1296272.0,movie,The Daechi Scandal,Drama|Romance,109.0,2024-06-19,6.0,1.0,0.6659,ko,KR,0.0,0.0,An So-hee|Bae Yu-ram|Takuya Terada|Jang Jun-whee|Hong Ji-young,1.35,Kim Su-in,,,Released,The Daechi Scandal
37502.0,movie,Heaven's Soldiers,Science Fiction|Action|Comedy,106.0,2005-06-14,6.048,31.0,0.7878,ko,KR,8000000.0,0.0,Don Lee|Hwang Jung-min|Kim Hye-eun|Kim Beong-choun|Gong Hyo-jin,2.08,Min Joon-ki,,,Released,Heaven's Soldiers
435.0,movie,The Day After Tomorrow,Science Fiction|Thriller|Adventure,123.0,2004-05-26,6.549,8677.0,7.0306,en,US,125000000.0,552639571.0,Jake Gyllenhaal|Dennis Quaid|Rick Hoffman|Tamlyn Tomita|Emmy Rossum,4.55,Roland Emmerich,,,Released,The Day After Tomorrow
139289.0,tv,Poong The Joseon Psychiatrist,Drama|Mystery,76.0,2022-08-01,5.5,24.0,3.3221,ko,KR,,,Kang Young-suk|Kim Min-jae|Woo Da-vi|Kim Hyang-gi|Kim Sang-kyung,1.42,Yoo Won-Sang,2.0,22.0,Ended,"Poong, the Joseon Psychiatrist"
248123.0,tv,A-List to Playlist,Reality,,2024-08-30,9.333,3.0,4.4567,ko,KR,,,Cho Jung-seok,2.58,Lee Jung-won|Yang Jung-woo,1.0,8.0,Ended,A-List to Playlist
261329.0,tv,Music Adventure by Accident,Reality,,2024-08-18,0.0,0.0,0.6903,ko,KR,,,Teo Yoo|Pani Bottle|Kian84,0.78,,1.0,8.0,Returning Series,Music Adventure by Accident
930600.0,movie,The Deliverance,Horror|Thriller,111.0,2024-08-16,5.976,528.0,2.7253,en,US,0.0,0.0,Caleb McLaughlin|Mo'Nique|Glenn Close|Omar Epps|Dominique Toney,3.84,Lee Daniels,,,Released,The Deliverance
41441.0,movie,The Sword with No Name,Drama|Action|History|Romance,124.0,2009-09-24,6.1,53.0,0.8875,ko,KR,0.0,0.0,Yoon Sul-hee|Koh Soo-hee|Choi Jae-woong|Cheon Ho-jin|Cho Seung-woo,1.2,Kim Yong-gyun,,,Released,The Sword with No Name
704239.0,movie,The Union,Action|Comedy,109.0,2024-08-15,6.091,1109.0,4.0543,en,US,0.0,0.0,Mark Wahlberg|Halle Berry|J.K. Simmons|Jackie Earle Haley|Lorraine Bracco,5.51,Julian Farino,,,Released,The Union
427641.0,movie,Rampage,Action|Adventure|Science Fiction,107.0,2018-04-11,6.45,7406.0,8.0521,en,US,120000000.0,428028233.0,Dwayne Johnson|Jeffrey Dean Morgan|Malin Åkerman|Will Yun Lee|Frank Welker,4.83,Brad Peyton,,,Released,Rampage
1368166.0,movie,The Housemaid,Drama|Mystery|Thriller,131.0,2025-12-18,7.209,1189.0,165.4146,en,US,35000000.0,334411969.0,Sydney Sweeney|Amanda Seyfried|Michele Morrone|Brandon Sklenar|Elizabeth Perkins,13.03,Paul Feig,,,Released,The Housemaid
42180.0,tv,Second to Last Love,Comedy|Drama,55.0,2012-01-12,7.0,3.0,4.3768,ja,,,,Hiroko Moriguchi|Yuki Uchida|Kiichi Nakai|Maki Kubota|Kyoko Koizumi,1.72,,3.0,34.0,Returning Series,Last Love
220564.0,tv,The Perfect Couple,Drama|Mystery|Crime,,2024-09-05,6.751,301.0,12.4059,en,US,,,Nicole Kidman|Dakota Fanning|Meghann Fahy|Liev Schreiber|Eve Hewson,4.41,Jenna Lamia,1.0,6.0,Ended,The Perfect Couple
215000.0,tv,My Sweet Mobster,Drama|Comedy,63.0,2024-06-12,7.68,25.0,3.2715,ko,KR,,,Um Tae-goo|Kwon Yul|Kim Hyun-joon|Lim Cheol-soo|Lee Byung-joon,1.78,Park Soo-jung,1.0,16.0,Ended,My Sweet Mobster
32640.0,movie,Wonderland,Drama,108.0,1999-05-13,6.4,34.0,2.5937,en,GB,0.0,0.0,Molly Parker|Kika Markham|Nathan Constance|Anton Valensi|Sarah-Jane Potts,2.46,Michael Winterbottom,,,Released,Wonderland
424694.0,movie,Bohemian Rhapsody,Music|Drama,135.0,2018-10-24,7.961,17556.0,11.1501,en,GB|US,52000000.0,910813521.0,Rami Malek|Aidan Gillen|Tom Hollander|Mike Myers|Gwilym Lee,4.19,Bryan Singer,,,Released,Bohemian Rhapsody
